spend_1m_baby;spend_2m_baby;spend_3m_baby;spend_4m_baby;spend_5m_baby;spend_6m_baby;spend_1m_clothes;spend_2m_clothes;spend_3m_clothes;spend_4m_clothes;spend_5m_clothes;spend_6m_clothes;spend_1m_health;spend_2m_health;spend_3m_health;spend_4m_health;spend_5m_health;spend_6m_health;spend_1m_pet;spend_2m_pet;spend_3m_pet;spend_4m_pet;spend_5m_pet;spend_6m_pet;spend_1m_groceries;spend_2m_groceries;spend_3m_groceries;spend_4m_groceries;spend_5m_groceries;spend_6m_groceries;spend_1m_eletronic;spend_2m_eletronic;spend_3m_eletronic;spend_4m_eletronic;spend_5m_eletronic;spend_6m_eletronic;sales;discount;profit;age;gender;cust_state;tenure;sales_prediction_bins;sales_prediction
0;0;0;0;0;0.0;25;25.0;25.0;25.0;50.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;5.0;10.0;0.0;0;0;0;0.0;0.0;0.0;869.91;US$ 0.0;42.63;26;1.0;SP;7;0;874.3884080085919
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;150.0;155.0;155.0;0;0;0;0.0;0.0;0.0;3902.53;US$ 150.0;41.22;38;0.0;SE;7;9;3647.5867325238873
0;0;0;0;0;0.0;25;0.0;50.0;25.0;345.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;120.0;130.0;120.0;140.0;0;0;0;0.0;0.0;0.0;3528.57;US$ 115.0;57.9;27;;MA;6;7;1217.0039093889936
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0.0;0.0;5.0;0.0;0;0;0;0.0;0.0;0.0;1488.84;US$ 45.0;27.95;26;1.0;PI;11;2;955.2527503588124
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;145.0;115.0;120.0;110.0;0;0;0;0.0;0.0;0.0;3791.4;US$ 110.0;75.78;41;0.0;SP;13;8;1252.230210741929
5;0;0;0;0;0.0;25;0.0;0.0;0.0;50.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;0.0;5.0;0.0;5.0;0;0;0;0.0;0.0;0.0;1516.93;US$ 35.0;39.33;22;1.0;PA;7;1;941.154235677668
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0.0;30.0;15.0;10.0;0;0;0;0.0;0.0;0.0;2072.71;US$ 75.0;26.56;24;;SC;4;2;978.912062828848
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;50;0.0;85.0;5.0;25.0;0;0;0;0.0;0.0;0.0;2961.47;US$ 85.0;60.11;34;1.0;DF;9;5;1098.4998982783882
5;0;0;10;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;10;5.0;5.0;10.0;5.0;0;0;0;0.0;0.0;0.0;1568.14;US$ 40.0;36.84;29;0.0;RJ;6;2;951.5243886420276
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;15;120.0;120.0;10.0;5.0;0;0;0;0.0;0.0;0.0;4162.1;US$ 120.0;83.94;50;1.0;SP;2;7;1228.7411025252622
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;80;10.0;0.0;75.0;20.0;0;0;0;0.0;0.0;0.0;1431.7;US$ 30.0;40.15;25;0.0;SE;6;3;997.068238265128
0;0;0;0;0;0.0;25;355.0;25.0;0.0;125.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;110.0;0.0;110.0;0;0;0;0.0;0.0;0.0;3256.91;US$ 110.0;49.59;25;;BA;6;7;1187.4529485687503
0;0;0;0;0;0.0;0;0.0;0.0;0.0;360.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;120.0;15.0;130.0;120.0;0;0;0;0.0;0.0;0.0;3074.22;US$ 120.0;30.64;23;1.0;PA;8;9;1431.0206421493028
0;0;0;0;0;0.0;25;0.0;0.0;75.0;25.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2082.41;US$ 65.0;37.04;37;0.0;GO;9;4;1039.124289071378
5;5;5;0;20;0.0;0;450.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;55;40;170.0;285.0;155.0;185.0;0;0;0;0.0;0.0;0.0;4602.8;US$ 150.0;75.54;19;1.0;PR;2;8;1332.328418911674
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;30.0;5.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2171.55;US$ 70.0;36.41;29;1.0;PE;3;5;1080.9975943879206
5;0;0;0;0;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;55;65;30.0;225.0;15.0;60.0;0;0;0;0.0;0.0;0.0;1962.28;US$ 45.0;51.15;25;;BA;6;2;963.5283607901316
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;40.0;0.0;5.0;0.0;0;0;0;0.0;0.0;0.0;1224.71;US$ 20.0;40.01;22;;MG;11;0;857.988554052969
5;0;5;0;0;0.0;0;420.0;420.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;195.0;30.0;150.0;30.0;0;0;0;0.0;0.0;0.0;4783.45;US$ 140.0;94.39;32;0.0;SP;7;9;1433.7148674214882
0;0;0;0;0;0.0;25;0.0;0.0;25.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;105.0;10.0;105.0;5.0;0;0;0;0.0;0.0;0.0;2828.77;US$ 105.0;33.61;31;0.0;RJ;5;7;1207.1917648234512
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;15.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;834.97;US$ 5.0;35.91;25;1.0;PR;3;0;874.9102634658882
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;20.0;0.0;5.0;20.0;0;0;0;0.0;0.0;0.0;2615.07;US$ 95.0;33.14;36;1.0;SC;4;4;1065.4024549098854
5;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;25.0;30.0;25.0;5.0;0;0;0;0.0;0.0;0.0;929.84;US$ 0.0;45.56;25;;SC;6;0;873.1237071594524
5;0;5;0;5;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;25.0;20.0;140.0;5.0;0;0;0;0.0;0.0;0.0;3420.58;US$ 125.0;42.61;33;1.0;BA;4;8;1282.699226665448
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;20;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2012.44;US$ 80.0;18.61;29;0.0;RS;11;5;1102.369988538007
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;35;0.0;70.0;45.0;15.0;0;0;0;0.0;0.0;0.0;2603.92;US$ 80.0;47.59;35;1.0;SP;7;5;1073.3308899917488
5;0;0;5;5;5.0;25;0.0;25.0;100.0;25.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;165.0;5.0;160.0;155.0;0;0;0;0.0;0.0;0.0;5328.83;US$ 155.0;106.11;49;1.0;DF;2;9;1592.401728441966
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;5.0;0.0;10.0;0.0;0;0;0;0.0;0.0;0.0;1930.33;US$ 55.0;39.59;34;0.0;SP;5;2;965.2090118276674
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125.0;125.0;0.0;0.0;0;0;0;0.0;0.0;0.0;3478.75;US$ 125.0;45.46;40;0.0;MS;6;8;1253.7183110766732
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;25;30.0;10.0;70.0;15.0;0;0;0;0.0;0.0;0.0;2095.02;US$ 65.0;37.66;30;1.0;MG;8;3;1025.5934740140783
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;15;20.0;25.0;85.0;50.0;0;0;0;0.0;0.0;0.0;2892.07;US$ 90.0;51.71;40;1.0;RS;5;5;1097.5327064510195
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;10.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2462.88;US$ 90.0;30.68;35;1.0;BA;3;5;1112.3050022015475
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;120.0;120.0;120.0;0;0;0;0.0;0.0;0.0;3562.94;US$ 120.0;54.58;45;1.0;RS;2;8;1309.2854380819474
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;5.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2090.59;US$ 70.0;32.44;36;0.0;SP;4;5;1080.8797336699242
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0.0;25.0;40.0;0.0;0;0;0;0.0;0.0;0.0;1533.86;US$ 25.0;50.16;32;0.0;RS;7;2;956.9139413349216
0;0;0;0;0;0.0;25;50.0;25.0;0.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;45;105;250.0;30.0;0.0;20.0;0;0;0;0.0;0.0;0.0;3543.38;US$ 110.0;63.63;45;1.0;PB;7;7;1245.274371205653
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;80;135.0;15.0;80.0;20.0;0;0;0;0.0;0.0;0.0;1915.42;US$ 40.0;53.86;31;0.0;PB;8;2;964.9352004850846
5;10;0;5;0;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1229.13;US$ 25.0;35.23;26;1.0;SP;3;0;882.7364326886068
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;55;35;15.0;65.0;65.0;10.0;0;0;0;0.0;0.0;0.0;1406.94;US$ 20.0;48.94;24;1.0;RJ;7;1;912.6597250262724
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;35.0;60.0;5.0;50.0;0;0;0;0.0;0.0;0.0;1008.46;US$ 0.0;49.41;22;;BA;10;0;813.339842275357
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;135;115;115.0;195.0;120.0;25.0;0;0;0;0.0;0.0;0.0;3204.32;US$ 95.0;62.01;27;0.0;RJ;5;4;1067.6555149384667
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;5;10.0;15.0;40.0;5.0;0;0;0;0.0;0.0;0.0;1511.07;US$ 35.0;39.04;27;1.0;SP;4;0;892.7595904375124
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5.0;0.0;0.0;5.0;0;0;0;0.0;0.0;0.0;1224.2;US$ 25.0;34.99;28;0.0;MG;7;1;935.0788035465488
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;10;20.0;50.0;25.0;0.0;0;0;0;0.0;0.0;0.0;1061.85;US$ 10.0;42.03;28;1.0;SP;10;1;912.7952718172072
0;0;0;0;0;0.0;25;0.0;0.0;25.0;25.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;5.0;5.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2237.56;US$ 80.0;29.64;26;0.0;SC;9;5;1083.7061862623414
0;0;0;0;0;1200.0;0;360.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120.0;0.0;120.0;120.0;0;0;0;0.0;0.0;0.0;5103.25;US$ 120.0;130.06;39;1.0;RJ;6;6;1159.859525310662
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;25.0;10.0;155.0;0.0;0;0;0;0.0;0.0;0.0;3300.43;US$ 130.0;31.72;31;1.0;SC;3;8;1262.9294974601703
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1829.14;US$ 65.0;24.63;27;0.0;BA;5;3;1022.3258090572348
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;55;35.0;5.0;50.0;10.0;0;0;0;0.0;0.0;0.0;2659.8;US$ 85.0;45.33;36;1.0;SP;4;5;1111.907806935341
0;0;0;0;0;0.0;25;0.0;0.0;125.0;50.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0.0;0.0;0.0;10.0;0;0;0;0.0;0.0;0.0;2211.22;US$ 50.0;58.35;35;0.0;SP;8;2;985.034455042354
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;40.0;0.0;20.0;75.0;0;0;0;0.0;0.0;0.0;1872.46;US$ 55.0;36.75;28;0.0;SP;9;2;947.8844524182832
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;65;30.0;0.0;0.0;10.0;0;0;0;0.0;0.0;0.0;1491.97;US$ 35.0;38.11;31;0.0;CE;8;2;968.0688136984268
0;0;0;0;0;0.0;25;50.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;55;270;10.0;25.0;5.0;55.0;0;0;0;0.0;0.0;0.0;1460.66;US$ 10.0;61.57;25;1.0;BA;6;0;866.1491071697018
10;30;0;10;0;5.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;100;5;10.0;5.0;105.0;100.0;0;0;0;0.0;0.0;0.0;1718.76;US$ 20.0;64.22;27;0.0;CE;7;1;912.3609794602066
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;0.0;70.0;135.0;125.0;0;0;0;0.0;0.0;0.0;2807.59;US$ 120.0;17.57;32;0.0;PA;5;7;1201.0075068561882
5;0;5;10;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1770.81;US$ 65.0;21.77;32;1.0;PA;10;5;1084.0015996156428
5;5;5;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;20;30;130.0;130.0;145.0;20.0;0;0;0;0.0;0.0;0.0;3304.54;US$ 130.0;31.92;33;1.0;PI;8;9;3077.987094564809
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;55;15;0.0;0.0;15.0;75.0;0;0;0;0.0;0.0;0.0;1530.96;US$ 25.0;50.02;31;0.0;CE;7;2;969.6518674045928
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;150.0;0;0;0;0.0;0.0;0.0;3169.49;US$ 150.0;5.31;27;0.0;GO;2;9;4673.615557765273
10;40;15;0;25;0.0;25;75.0;25.0;0.0;25.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1370.15;US$ 25.0;42.14;26;1.0;SP;5;0;880.3082668443636
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5.0;0.0;15.0;0.0;0;0;0;0.0;0.0;0.0;2623.15;US$ 80.0;48.53;43;1.0;PR;4;5;1104.8950997011948
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0.0;110.0;20.0;150.0;0;0;0;0.0;0.0;0.0;2835.3;US$ 110.0;28.93;24;0.0;SP;4;6;1148.7033705298666
0;0;0;0;0;0.0;25;0.0;50.0;0.0;0.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;45;10;225.0;265.0;45.0;45.0;0;0;0;0.0;0.0;0.0;3659.2;US$ 125.0;54.3;35;1.0;AL;9;8;1294.8060799294
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;5;165.0;225.0;50.0;40.0;0;0;0;0.0;0.0;0.0;3718.77;US$ 150.0;32.22;37;1.0;PI;8;9;1536.4614192723764
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;35.0;0.0;0.0;35.0;0;0;0;0.0;0.0;0.0;1542.82;US$ 35.0;40.6;31;1.0;SP;12;2;966.7559014494402
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;5;85.0;10.0;25.0;55.0;0;0;0;0.0;0.0;0.0;2677.74;US$ 100.0;31.21;27;0.0;RJ;2;6;1153.28019725712
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0.0;30.0;20.0;5.0;0;0;0;0.0;0.0;0.0;1349.62;US$ 25.0;41.13;26;1.0;GO;4;1;914.9357095194986
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1975.76;US$ 65.0;31.81;28;1.0;RS;8;3;1007.7627619928533
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;125.0;35.0;10.0;120.0;0;0;0;0.0;0.0;0.0;3377.0;US$ 120.0;45.47;39;0.0;MG;4;8;1300.1782684885477
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2329.21;US$ 75.0;39.13;34;;RS;6;3;1012.7244343375036
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;5;20.0;0.0;115.0;30.0;0;0;0;0.0;0.0;0.0;3449.24;US$ 115.0;54.01;45;;AM;4;8;1308.1515042968392
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;35;120;10.0;75.0;10.0;30.0;0;0;0;0.0;0.0;0.0;1417.02;US$ 20.0;49.43;27;0.0;RJ;7;1;916.0871846225948
5;0;0;5;5;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;5;5.0;75.0;0.0;105.0;0;0;0;0.0;0.0;0.0;2831.23;US$ 105.0;33.73;35;0.0;AM;5;6;1162.0831675051245
10;5;5;0;10;5.0;0;0.0;0.0;0.0;0.0;375.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;125.0;140.0;130.0;125.0;0;0;0;0.0;0.0;0.0;3985.15;US$ 125.0;70.27;27;1.0;SC;5;9;1438.8153495554957
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;15;115.0;20.0;120.0;115.0;0;0;0;0.0;0.0;0.0;3256.27;US$ 115.0;44.56;32;;PR;5;7;1218.6583135065632
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140.0;0.0;140.0;0.0;0;0;0;0.0;0.0;0.0;3205.08;US$ 140.0;17.05;29;1.0;CE;4;9;3315.573385997423
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0.0;0.0;5.0;110.0;0;0;0;0.0;0.0;0.0;2561.15;US$ 110.0;15.5;32;1.0;PE;7;6;1175.0640532230216
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;25;55;20.0;10.0;35.0;0.0;0;0;0;0.0;0.0;0.0;2227.25;US$ 80.0;29.14;26;1.0;BA;7;5;1085.697180323028
0;0;0;0;0;0.0;0;0.0;0.0;390.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;130.0;130.0;10.0;130.0;0;0;0;0.0;0.0;0.0;3703.64;US$ 130.0;51.48;30;0.0;RN;4;7;1216.9594208427477
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;70;20;110.0;180.0;115.0;175.0;0;0;0;0.0;0.0;0.0;3504.22;US$ 110.0;61.71;39;;TO;8;6;1162.166209876263
0;0;0;0;0;0.0;50;75.0;25.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;20;140.0;215.0;145.0;85.0;0;0;0;0.0;0.0;0.0;3640.05;US$ 110.0;68.36;32;1.0;SP;11;7;1217.6011501128205
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;30.0;0.0;15.0;0.0;0;0;0;0.0;0.0;0.0;2220.6;US$ 65.0;43.81;35;1.0;RJ;7;4;1051.1039167815577
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.0;110.0;110.0;0.0;0;0;0;0.0;0.0;0.0;2901.49;US$ 110.0;32.17;24;1.0;BA;5;6;1170.7515737557594
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;50;20;40.0;135.0;15.0;10.0;0;0;0;0.0;0.0;0.0;1749.4;US$ 60.0;25.72;21;0.0;RS;10;3;1027.5609057985343
0;0;0;0;0;0.0;25;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;160.0;0.0;160.0;0;0;0;0.0;0.0;0.0;3553.01;US$ 160.0;14.1;23;0.0;RN;10;9;1527.9355821984848
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;40;30.0;45.0;5.0;0.0;0;0;0;0.0;0.0;0.0;2387.77;US$ 70.0;47.0;35;1.0;BA;6;3;1011.2510028806014
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;50;35;115.0;75.0;200.0;30.0;0;0;0;0.0;0.0;0.0;1733.46;US$ 15.0;69.94;26;1.0;SP;7;0;890.1730486675297
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1959.22;US$ 100.0;-4.0;24;1.0;PE;5;7;1187.0218823355085
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;50;65.0;35.0;135.0;160.0;0;0;0;0.0;0.0;0.0;2781.54;US$ 110.0;26.3;30;;PA;9;8;1361.1958846493417
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;5.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1465.07;US$ 30.0;41.79;32;0.0;SP;4;2;971.4724576451888
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0.0;0.0;5.0;5.0;0;0;0;0.0;0.0;0.0;1274.51;US$ 30.0;32.45;27;0.0;PA;4;2;958.7508068329564
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;45.0;50.0;35.0;70.0;0;0;0;0.0;0.0;0.0;1776.49;US$ 35.0;52.05;28;1.0;PR;7;2;966.076511417948
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;20;40;0;20;0;0;5;5;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1621.71;US$ 50.0;29.46;27;;ES;5;2;986.0554419487144
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;2218.9;US$ 100.0;8.73;24;0.0;MG;8;6;1154.0997166692662
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;75;55;105.0;105.0;245.0;90.0;0;0;0;0.0;0.0;0.0;2592.62;US$ 65.0;62.04;30;1.0;SP;4;4;1036.1603472238771
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;0.0;5.0;0.0;0;0;0;0.0;0.0;0.0;2837.79;US$ 100.0;39.05;42;0.0;ES;6;6;1136.4049211403783
5;0;0;5;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;5.0;10.0;55.0;0.0;0;0;0;0.0;0.0;0.0;2523.77;US$ 95.0;28.66;39;1.0;PA;15;6;1150.8408608057755
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;5.0;0.0;15.0;15.0;0;0;0;0.0;0.0;0.0;1957.93;US$ 70.0;25.94;31;1.0;SE;6;4;1032.754689186425
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;55.0;0.0;100.0;45.0;0;0;0;0.0;0.0;0.0;1235.8;US$ 0.0;60.55;29;0.0;MA;9;1;936.550739166894
0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;1544.46;US$ 35.0;40.68;28;0.0;SP;5;2;953.4685796060144
