spend_1m_baby,spend_2m_baby,spend_3m_baby,spend_4m_baby,spend_5m_baby,spend_6m_baby,spend_1m_clothes,spend_2m_clothes,spend_3m_clothes,spend_4m_clothes,spend_5m_clothes,spend_6m_clothes,spend_1m_health,spend_2m_health,spend_3m_health,spend_4m_health,spend_5m_health,spend_6m_health,spend_1m_pet,spend_2m_pet,spend_3m_pet,spend_4m_pet,spend_5m_pet,spend_6m_pet,spend_1m_groceries,spend_2m_groceries,spend_3m_groceries,spend_4m_groceries,spend_5m_groceries,spend_6m_groceries,spend_1m_eletronic,spend_2m_eletronic,spend_3m_eletronic,spend_4m_eletronic,spend_5m_eletronic,spend_6m_eletronic,sales,discount,profit,age,gender,cust_state,tenure
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,70.0,5.0,0.0,20.0,0,0,0,0.0,0.0,0.0,1192.03,$ 24.0,33.96,22,1.0,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,305.9490073898613,0,0,0,0.0,0.0,0.0,4929.86,$ 306.0,-64.39,33,0.0,PA,25
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50,35,183.64332417842692,60.0,0.0,238.64332417842692,0,0,0,0.0,0.0,0.0,4464.93,$ 174.0,45.14,37,0.0,SC,22
0,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5.0,0.0,20.0,0.0,0,0,0,0.0,0.0,0.0,868.39,$ 1.0,41.72,29,0.0,DF,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,258.7600795924809,0,0,0,0.0,0.0,0.0,5041.02,$ 259.0,-11.75,32,0.0,RJ,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,566.1971942406507,576.1971942406507,0.0,566.1971942406507,0,0,0,0.0,0.0,0.0,12013.42,$ 566.0,22.46,27,1.0,SP,24
5,15,0,10,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50,120,5.0,0.0,25.0,488.8453595016963,0,0,0,0.0,0.0,0.0,6265.74,$ 374.0,-66.82,22,0.0,SE,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,140.0,20.0,60.0,65.0,0,0,0,0.0,0.0,0.0,1582.28,$ 12.0,65.9,28,0.0,BA,19
5,10,0,0,10,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,143.23541864510224,158.23541864510224,133.23541864510224,148.23541864510224,0,0,0,0.0,0.0,0.0,2804.75,$ 128.0,9.2,25,0.0,PA,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.0,5.0,5.0,0.0,0,0,0,0.0,0.0,0.0,1805.63,$ 69.0,19.58,27,,GO,30
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,998.66,$ 1.0,47.47,37,0.0,PR,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,40.0,10.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1450.12,$ 25.0,46.52,24,0.0,PE,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35.0,15.0,70.0,10.0,0,0,0,0.0,0.0,0.0,1279.69,$ 9.0,53.21,29,1.0,BA,23
0,0,0,0,0,0.0,50,0.0,50.0,25.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,130.60898217544624,15.0,130.60898217544624,130.60898217544624,0,0,0,0.0,0.0,0.0,4101.61,$ 131.0,70.37,42,1.0,MG,20
0,0,0,0,0,0.0,25,0.0,0.0,25.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1368.19,$ 27.0,40.07,30,0.0,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0.0,0.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1602.9,$ 52.0,26.28,27,0.0,RJ,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,117.47732570852163,0,0,0,0.0,0.0,0.0,3053.77,$ 117.0,32.16,31,1.0,PR,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0.0,377.1371551012737,367.1371551012737,15.0,0,0,0,0.0,0.0,0.0,7496.79,$ 367.0,0.21,26,1.0,SC,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,35,10.0,50.0,60.0,10.0,0,0,0,0.0,0.0,0.0,2067.19,$ 58.0,43.35,35,1.0,SC,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10.0,10.0,5.0,0.0,0,0,0,0.0,0.0,0.0,1090.66,$ 5.0,48.2,34,0.0,BA,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,5.0,25.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1086.49,$ 3.0,50.33,31,0.0,RS,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,302.5223165526678,507.5223165526678,30.0,292.5223165526678,0,0,0,0.0,0.0,0.0,6842.44,$ 293.0,42.76,26,,SP,20
0,0,0,0,0,0.0,25,25.0,0.0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0.0,0.0,15.0,20.0,0,0,0,0.0,0.0,0.0,1769.3,$ 36.0,50.51,36,0.0,DF,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,10.0,0.0,139.6237738221281,0.0,0,0,0,0.0,0.0,0.0,3154.98,$ 125.0,29.97,26,1.0,SP,20
0,0,0,0,0,0.0,25,0.0,25.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,5.0,20.0,125.0,35.0,0,0,0,0.0,0.0,0.0,1148.96,$ 1.0,54.95,24,1.0,MS,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1489.32,$ 7.0,65.79,45,1.0,MG,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,40.0,15.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1069.4,$ 0.0,52.27,27,1.0,RS,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,30.0,5.0,15.0,15.0,0,0,0,0.0,0.0,0.0,1283.44,$ 11.0,51.56,34,0.0,BA,18
5,0,0,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,10.0,5.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1097.91,$ 10.0,43.68,26,0.0,RS,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,30.0,10.0,10.0,15.0,0,0,0,0.0,0.0,0.0,1156.44,$ 7.0,49.95,32,0.0,SP,17
0,0,0,0,0,0.0,25,25.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,5.0,25.0,15.0,15.0,0,0,0,0.0,0.0,0.0,1342.94,$ 5.0,61.3,41,0.0,RS,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1015.82,$ 4.0,45.29,32,0.0,PB,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.3807147821907,201.3807147821907,201.3807147821907,201.3807147821907,0,0,0,0.0,0.0,0.0,5087.14,$ 201.0,47.89,38,0.0,PB,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,827.82,$ 1.0,39.27,39,,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,672.7736797820794,55.0,677.7736797820794,25.0,0,0,0,0.0,0.0,0.0,13286.1,$ 638.0,13.25,38,0.0,RJ,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,115,100,20.0,15.0,5.0,10.0,0,0,0,0.0,0.0,0.0,2245.31,$ 61.0,48.86,34,0.0,BA,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,45.0,20.0,488.0618443701468,30.0,0,0,0,0.0,0.0,0.0,8553.67,$ 433.0,-13.93,33,,RJ,23
0,0,0,0,0,0.0,100,0.0,375.0,50.0,910.0544329850004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,80,65,598.3514776616669,263.3514776616668,398.3514776616668,348.3514776616668,0,0,0,0.0,0.0,0.0,9273.55,$ 253.0,201.05,40,0.0,SP,22
5,0,10,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1156.71,$ 4.0,53.13,31,,MG,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0,40.0,0.0,10.0,0,0,0,0.0,0.0,0.0,2523.88,$ 96.0,27.86,30,0.0,SP,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0.0,163.72794914287414,138.72794914287414,5.0,0,0,0,0.0,0.0,0.0,3784.98,$ 139.0,46.74,40,1.0,SC,22
10,5,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,185.0,30.0,210.0,95.0,0,0,0,0.0,0.0,0.0,1927.46,$ 14.0,80.17,35,1.0,RJ,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0.0,5.0,30.0,45.0,0,0,0,0.0,0.0,0.0,1179.82,$ 3.0,54.49,44,0.0,SC,18
0,0,0,0,0,0.0,25,25.0,0.0,25.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,115,145.0,140.1181927030016,175.1181927030016,165.1181927030016,0,0,0,0.0,0.0,0.0,4496.83,$ 140.0,80.23,35,0.0,BA,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,251.7328235266191,221.7328235266191,0.0,40.0,0,0,0,0.0,0.0,0.0,4989.99,$ 217.0,27.78,28,1.0,SP,26
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,75,40,10.0,45.0,40.0,80.0,0,0,0,0.0,0.0,0.0,1648.11,$ 32.0,48.7,25,0.0,SP,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,963.55,$ 5.0,42.68,34,1.0,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,10.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1214.43,$ 13.0,46.22,34,0.0,CE,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,45,5.0,80.0,396.4195981596359,366.4195981596359,0,0,0,0.0,0.0,0.0,7521.47,$ 346.0,22.13,28,1.0,BA,22
10,10,0,0,10,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1308.68,$ 13.0,50.84,36,0.0,CE,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,854.365853991691,854.365853991691,0,0,0,0,0,0,0,0,0,0,0,0,15,0,289.78861799723035,314.78861799723035,289.78861799723035,284.78861799723035,0,0,0,0.0,0.0,0.0,7504.13,$ 285.0,82.91,28,1.0,PA,22
5,10,0,5,0,5.0,0,514.2396689108118,0.0,0.0,0.0,514.2396689108118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.4132229702706,171.4132229702706,171.4132229702706,0.0,0,0,0,0.0,0.0,0.0,4581.66,$ 171.0,53.09,27,0.0,PA,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5.0,15.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1165.28,$ 1.0,56.58,33,1.0,PI,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.55602302303404,129.55602302303404,129.55602302303404,129.55602302303404,0,0,0,0.0,0.0,0.0,3157.95,$ 130.0,25.18,23,1.0,CE,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,704.184610105838,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,35.0,0.0,35.0,249.72820336861267,0,0,0,0.0,0.0,0.0,5611.67,$ 235.0,40.24,30,1.0,GO,23
5,0,5,5,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0.0,20.0,40.0,5.0,0,0,0,0.0,0.0,0.0,2645.65,$ 98.0,31.81,26,1.0,SP,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,10.0,55.0,15.0,0.0,0,0,0,0.0,0.0,0.0,1147.88,$ 7.0,48.89,27,0.0,PR,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,126.74423639351951,121.74423639351951,121.74423639351951,30.0,0,0,0,0.0,0.0,0.0,3651.45,$ 122.0,57.18,37,1.0,SP,21
0,0,0,0,0,0.0,25,25.0,0.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,30.0,10.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1144.06,$ 1.0,54.95,36,0.0,AL,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5.0,5.0,15.0,0.0,0,0,0,0.0,0.0,0.0,6131.01,$ 434.0,-133.83,26,0.0,PI,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,518.8026119242675,0.0,0.0,0,0,0,0.0,0.0,0.0,11408.11,$ 519.0,40.19,45,,SP,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,895.83,$ 2.0,42.24,32,0.0,RJ,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,15.0,50.0,10.0,60.0,0,0,0,0.0,0.0,0.0,1468.81,$ 21.0,50.84,32,0.0,GO,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,139.29747921353342,0,0,0,0.0,0.0,0.0,3305.14,$ 139.0,22.65,32,1.0,RS,23
5,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,502.5196080747954,5.0,5.0,502.5196080747954,0,0,0,0.0,0.0,0.0,10162.28,$ 503.0,-4.57,38,0.0,MG,23
5,10,5,5,5,0.0,25,0.0,0.0,25.0,25.0,775.5115935634005,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5961.51,$ 259.0,33.61,27,1.0,RS,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0.0,10.0,0.0,30.0,0,0,0,0.0,0.0,0.0,1043.92,$ 11.0,39.82,31,1.0,AM,18
0,0,0,0,0,0.0,25,0.0,25.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0.0,0.0,30.0,15.0,500,0,0,500.0,0.0,0.0,1975.51,$ 2.0,94.34,32,0.0,RJ,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.0,25.0,0.0,45.0,0,0,0,0.0,0.0,0.0,1004.77,$ 3.0,46.29,25,1.0,AM,18
0,0,0,0,0,0.0,0,0.0,483.66315332451376,483.66315332451376,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,161.22105110817125,161.22105110817125,161.22105110817125,161.22105110817125,0,0,0,0.0,0.0,0.0,5344.27,$ 161.0,100.65,33,1.0,SC,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,195,261.2307271172118,291.2307271172118,25.0,20.0,0,0,0,0.0,0.0,0.0,4815.78,$ 211.0,24.74,21,0.0,PR,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,10.0,0.0,0.0,0,0,0,0.0,0.0,0.0,875.47,$ 1.0,41.99,27,1.0,CE,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1770.29,$ 73.0,13.28,28,1.0,PE,22
5,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,365.413319330444,380.413319330444,375.413319330444,380.413319330444,0,0,0,0.0,0.0,0.0,8690.11,$ 365.0,60.4,28,0.0,BA,21
5,0,0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,25.0,5.0,0.0,15.0,0,0,0,0.0,0.0,0.0,911.42,$ 7.0,37.82,16,1.0,RN,19
0,0,0,0,0,1045.945928967299,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.59459289672992,0.0,104.59459289672992,104.59459289672992,0,0,0,0.0,0.0,0.0,4098.94,$ 105.0,96.25,33,,TO,22
10,0,5,10,5,20.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,865.04,$ 1.0,41.42,31,0.0,SP,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,10.0,282.329390110643,0.0,277.329390110643,0,0,0,0.0,0.0,0.0,5650.24,$ 272.0,4.53,29,1.0,RJ,20
5,15,0,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5.0,20.0,30.0,5.0,0,0,0,0.0,0.0,0.0,1320.68,$ 19.0,45.3,25,0.0,BA,17
0,0,0,0,0,0.0,25,25.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,224.4453786488237,219.4453786488237,229.4453786488237,40.0,0,0,0,0.0,0.0,0.0,5683.49,$ 214.0,64.05,43,,RS,26
0,0,0,0,0,0.0,0,0.0,1353.1830631870876,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0.0,466.0610210623625,451.0610210623625,456.0610210623625,0,0,0,0.0,0.0,0.0,11075.76,$ 451.0,91.65,33,0.0,RN,26
0,0,0,0,0,0.0,0,0.0,1039.9774073798803,1039.9774073798803,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.65913579329344,0.0,0.0,346.65913579329344,0,0,0,0.0,0.0,0.0,10776.03,$ 347.0,181.37,44,0.0,BA,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,146.71507916884633,146.71507916884633,0.0,0,0,0,0.0,0.0,0.0,3663.3,$ 147.0,32.79,28,1.0,SP,21
0,0,0,0,0,0.0,25,25.0,50.0,0.0,0.0,421.536502372635,0,0,0,0,0,0,0,0,0,0,0,0,20,0,123.84550079087836,123.84550079087836,158.84550079087836,128.84550079087836,0,0,0,0.0,0.0,0.0,3662.28,$ 124.0,55.61,32,1.0,PE,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,445.8580853969811,440.8580853969811,5.0,440.8580853969811,0,0,0,0.0,0.0,0.0,7625.65,$ 441.0,-67.2,31,1.0,PA,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,0,20,0,20,0,5,0,5.0,5.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1389.37,$ 25.0,43.21,23,1.0,SP,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,20.0,0.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1133.91,$ 7.0,48.92,36,0.0,PA,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1590.68,$ 27.0,51.15,38,0.0,PR,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.85483448160988,253.85483448160988,0.0,0.0,0,0,0,0.0,0.0,0.0,5436.36,$ 254.0,12.53,26,0.0,ES,20
0,0,0,0,0,0.0,25,100.0,25.0,50.0,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25.0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.0,1813.32,$ 41.0,47.58,25,0.0,MG,23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5.0,15.0,15.0,0.0,0,0,0,0.0,0.0,0.0,1518.42,$ 54.0,20.61,25,0.0,SP,24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,85,185,5.0,15.0,20.0,0.0,0,0,0,0.0,0.0,0.0,1489.35,$ 13.0,60.27,33,1.0,ES,19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,2114.591219522609,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,744.8637398408697,719.8637398408697,180.0,25.0,0,0,0,0.0,0.0,0.0,13072.19,$ 705.0,-64.33,27,0.0,PA,20
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,35.0,55.0,15.0,5.0,0,0,0,0.0,0.0,0.0,2146.44,$ 91.0,14.55,30,1.0,SE,25
0,0,0,0,0,0.0,25,50.0,2451.262989827367,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,808.7543299424558,818.7543299424558,808.7543299424558,5.0,0,0,0,0.0,0.0,0.0,17810.05,$ 809.0,63.94,29,0.0,MA,22
5,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1144.5,$ 6.0,50.51,32,,SP,19
5,10,0,5,5,15.0,25,0.0,0.0,25.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.6779069969687,0.0,0.0,426.6779069969687,0,0,0,0.0,0.0,0.0,10438.57,$ 427.0,84.81,47,0.0,SP,25
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,75,55.0,0.0,35.0,20.0,0,0,0,0.0,0.0,0.0,1318.93,$ 10.0,54.41,39,0.0,BA,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,20,10.0,20.0,80.0,20.0,0,0,0,0.0,0.0,0.0,1263.28,$ 4.0,57.81,23,1.0,PR,18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.5754072045872,143.5754072045872,143.5754072045872,143.5754072045872,0,0,0,0.0,0.0,0.0,4070.74,$ 144.0,55.89,30,1.0,PR,21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0.0,25.0,15.0,0.0,0,0,0,0.0,0.0,0.0,1499.78,$ 40.0,33.54,24,1.0,MG,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.0572664005755,428.0572664005755,428.0572664005755,428.0572664005755,0,0,0,0.0,0.0,0.0,9797.25,$ 428.0,52.01,26,1.0,BA,21
5,0,0,15,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,25.0,0.0,155.0,30.0,0,0,0,0.0,0.0,0.0,1981.44,$ 65.0,32.06,21,1.0,MA,17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,191.869026958005,191.869026958005,191.869026958005,5.0,0,0,0,0.0,0.0,0.0,4489.35,$ 192.0,28.11,23,0.0,BA,22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,1122.7785160212493,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,379.2595053404164,384.2595053404164,384.2595053404164,374.2595053404164,0,0,0,0.0,0.0,0.0,9681.35,$ 374.0,100.13,38,1.0,MA,21
