sales,discount,age,gender,cust_state,tenure,profit,month
2700.49,25,35,W,SP,14,110.02,12
1716.79,25,36,W,DF,16,60.84,7
1145.86,25,23,W,SE,24,32.29,5
1728.79,0,21,M,MA,21,86.44,3
1665.51,25,32,W,RJ,20,58.28,6
1106.64,0,30,M,RJ,15,55.33,4
2003.75,0,37,M,SP,29,100.19,6
1888.45,25,27,W,RN,23,69.42,7
1675.13,0,36,M,RJ,15,83.76,11
2196.72,25,24,W,PE,19,84.84,7
2466.73,25,36,W,SP,21,98.34,5
1904.42,25,31,W,BA,17,70.22,5
1207.3,25,39,W,AC,21,35.36,7
2371.17,0,34,O,SP,12,118.56,8
2513.11,25,24,W,PR,19,100.66,6
3185.94,50,43,W,MG,18,109.3,11
1820.9,0,35,M,MG,23,91.05,4
2623.6,25,24,W,SP,25,106.18,5
2445.99,25,31,nan,MG,20,97.3,5
2106.68,0,39,W,SP,21,105.33,3
2069.37,25,25,W,PB,21,78.47,11
2005.77,0,31,W,SP,15,100.29,2
1853.04,25,25,W,BA,18,67.65,5
2441.62,25,40,W,PR,24,97.08,8
2011.57,25,22,W,PR,16,75.58,5
1166.23,25,26,W,MT,26,33.31,5
2408.61,25,33,W,SP,25,95.43,6
2400.36,0,44,M,SP,18,120.02,8
1817.17,0,26,M,PB,24,90.86,4
1492.01,0,32,O,BA,20,74.6,3
2309.49,0,24,nan,GO,21,115.47,9
1442.72,25,28,W,MT,19,47.14,6
2174.22,25,33,W,PR,25,83.71,6
1554.96,0,33,W,MG,17,77.75,2
2826.91,25,27,W,SP,16,116.35,12
2186.76,25,25,W,PR,17,84.34,6
2406.48,0,33,M,SP,16,120.32,6
1309.63,25,43,W,TO,18,40.48,7
2538.57,0,24,M,GO,22,126.93,3
1567.83,0,28,M,RJ,20,78.39,2
2111.08,25,20,W,SP,20,80.55,5
2473.12,25,28,W,SP,26,98.66,7
1878.45,0,28,M,MG,24,93.92,8
1932.3,25,39,W,RR,22,71.62,9
763.07,25,30,W,AL,18,13.15,7
2737.66,25,32,W,SP,26,111.88,11
2005.01,25,42,W,BA,18,75.25,5
975.1,0,28,M,SC,27,48.76,10
1170.14,0,34,M,TO,13,58.51,2
1858.69,0,30,O,PR,19,92.93,6
2328.47,0,26,W,GO,25,116.42,1
1062.58,0,24,W,RJ,11,53.13,1
1199.1,0,26,M,RJ,24,59.96,3
1416.52,25,28,W,RS,31,45.83,5
2705.87,25,35,W,ES,15,110.29,5
1717.98,0,28,W,SP,19,85.9,1
1690.19,25,33,W,RJ,17,59.51,8
2286.63,25,39,W,AM,23,89.33,5
1539.86,25,29,W,RS,29,51.99,6
2499.82,0,31,M,GO,23,124.99,3
2605.99,25,31,W,AM,17,105.3,9
653.67,0,29,M,PI,16,32.68,6
2457.42,0,48,M,SP,19,122.87,8
2284.77,0,31,O,SP,19,114.24,5
1599.52,0,31,O,BA,26,79.98,4
1372.79,0,23,M,RN,20,68.64,5
1456.0,0,31,M,RS,33,72.8,9
1646.82,0,28,W,MG,24,82.34,3
2343.3,25,25,nan,SP,20,92.17,7
1038.88,0,35,O,MS,21,51.94,8
1781.8,0,42,M,BA,26,89.09,3
2227.0,0,39,W,PE,16,111.35,2
2251.26,25,34,W,RS,19,87.56,10
1810.82,0,38,M,MA,17,90.54,5
1821.24,0,28,M,MG,21,91.06,6
725.45,0,22,M,PI,18,36.27,9
2097.28,0,27,M,SP,22,104.86,4
1008.4,25,26,W,SC,17,25.42,6
2295.92,0,33,W,GO,16,114.8,4
1538.24,0,32,W,MA,31,76.91,4
2103.66,0,36,M,PE,13,105.18,7
2649.13,25,32,W,SP,21,107.46,9
1278.67,0,44,W,RJ,21,63.93,4
2153.0,0,29,M,PR,20,107.65,6
1546.16,25,28,nan,RJ,25,52.31,5
1513.96,25,37,W,SC,26,50.7,9
1790.29,0,18,M,PE,18,89.51,6
2245.67,0,30,M,SP,24,112.28,3
2389.39,0,35,W,SP,25,119.47,4
2207.87,0,31,M,SP,13,110.39,13
1412.3,25,26,W,SC,29,45.61,8
1514.56,0,28,M,MA,19,75.73,7
2616.76,25,30,W,MG,17,105.84,8
618.44,0,35,M,MS,18,30.92,4
2854.29,25,39,nan,RN,19,117.71,7
2449.02,25,29,W,MG,18,97.45,8
743.69,0,31,M,SC,20,37.18,4
2288.85,25,34,W,BA,22,89.44,10
2241.71,0,35,W,SP,24,112.09,1
1491.39,0,30,M,RJ,15,74.57,3
3311.37,0,40,M,SP,22,165.57,4
794.19,0,27,M,PA,19,39.71,4
1399.64,0,46,O,RJ,29,69.98,3
1320.09,0,38,M,PI,31,66.0,11
2875.1,25,32,W,SP,20,118.76,6
1316.68,25,35,W,SC,22,40.83,5
2882.32,25,32,W,PE,26,119.12,7
1624.27,0,33,O,ES,14,81.21,5
2206.33,0,27,W,SP,23,110.32,4
2450.21,25,25,W,GO,24,97.51,9
1291.76,0,29,M,RN,17,64.59,3
2908.82,25,46,W,SP,19,120.44,7
2332.83,0,36,M,GO,15,116.64,10
1815.16,25,35,W,MA,13,65.76,5
2444.67,25,26,nan,SP,17,97.23,5
2431.81,0,36,nan,SP,18,121.59,6
2092.47,0,26,M,MG,20,104.62,7
1425.23,25,28,W,MT,20,46.26,5
2471.14,25,35,W,CE,19,98.56,5
349.23,0,30,O,SE,18,17.46,3
2308.2,0,37,M,SP,22,115.41,8
2279.66,0,27,M,SP,20,113.98,8
2118.27,0,26,W,PE,14,105.91,3
1756.76,25,28,W,BA,13,62.84,5
1729.04,25,25,W,BA,18,61.45,6
2272.83,25,36,W,MG,9,88.64,5
2135.11,0,24,O,SP,20,106.76,8
2449.0,25,25,nan,SP,23,97.45,5
1995.75,0,29,M,SP,12,99.79,5
1378.08,25,27,W,DF,18,43.9,5
1204.84,25,34,nan,PA,20,35.24,7
1898.34,25,30,nan,MA,20,69.92,8
2253.15,0,33,O,GO,17,112.66,6
1285.31,0,30,M,RS,30,64.27,8
1562.49,0,31,M,PR,24,78.12,5
1492.24,0,20,W,MG,20,74.61,4
2593.37,0,31,M,BA,19,129.67,12
1963.82,0,28,W,PE,20,98.19,2
1811.83,0,36,W,MG,28,90.59,3
887.8,25,29,W,PA,20,19.39,5
1927.12,0,29,W,MG,18,96.36,4
2000.64,0,37,M,MG,25,100.03,6
2708.54,25,35,W,PI,26,110.43,6
886.05,0,34,W,AL,25,44.3,3
1783.12,0,25,M,SP,22,89.16,5
2070.92,0,24,M,SP,28,103.55,8
1336.66,25,40,nan,PI,22,41.83,8
1859.09,25,45,W,MT,19,67.95,5
621.46,0,32,M,SE,25,31.07,7
2115.6,0,47,nan,MG,20,105.78,7
1035.31,0,32,M,RS,14,51.77,5
2300.16,25,30,W,RS,15,90.01,12
922.18,0,27,W,PB,17,46.11,3
3095.56,25,26,W,GO,17,129.78,6
2191.87,0,25,M,SP,19,109.59,7
2139.03,25,41,W,BA,20,81.95,6
2241.66,25,37,nan,PR,15,87.08,5
2318.73,0,29,M,GO,19,115.94,7
2120.88,0,37,nan,MG,27,106.04,6
1817.52,0,25,O,SP,24,90.88,5
2128.85,25,22,W,MG,18,81.44,5
1386.2,0,28,W,BA,23,69.31,4
3127.88,25,29,W,GO,21,131.39,6
2351.06,0,30,M,SP,22,117.55,9
2626.6,25,35,nan,SP,11,106.33,7
1693.56,25,46,W,MT,18,59.68,6
2300.96,25,27,W,RS,25,90.05,12
1785.48,0,25,O,BA,19,89.27,6
1321.89,0,28,O,RO,16,66.09,5
1424.0,25,32,W,PA,12,46.2,8
2343.94,25,27,W,SP,17,92.2,7
1766.91,0,28,nan,MG,26,88.35,3
2024.65,0,24,M,SP,17,101.23,6
2040.75,25,25,W,PR,25,77.04,5
1857.75,0,36,M,MG,28,92.89,5
2136.92,0,43,M,RN,16,106.85,2
1788.03,25,32,W,MA,26,64.4,8
1836.74,0,33,M,MA,19,91.84,8
2435.06,0,46,W,GO,14,121.75,1
2109.71,0,27,M,SP,23,105.49,5
2302.25,25,31,W,PR,18,90.11,7
270.27,0,33,W,SC,22,13.51,0
2544.34,25,31,W,PR,14,102.22,7
1458.51,0,26,M,RJ,14,72.93,10
1543.59,25,27,W,RJ,18,52.18,6
2183.46,0,35,M,SP,21,109.17,6
1046.42,0,36,W,RS,17,52.32,4
1761.48,0,37,M,MA,26,88.07,10
550.14,0,29,M,AL,23,27.51,3
2216.49,0,34,W,GO,20,110.82,4
1414.52,0,35,M,PR,14,70.73,3
861.14,0,37,M,PA,26,43.06,6
2124.96,0,35,M,SP,26,106.25,6
2493.17,0,27,O,SP,31,124.66,7
1599.41,0,19,M,BA,18,79.97,12
2678.56,25,27,W,SP,23,108.93,5
2667.65,25,28,W,PE,13,108.38,13
1481.27,25,27,W,RJ,17,49.06,6
548.03,0,34,M,PA,31,27.4,5
2224.16,25,36,W,RN,26,86.21,8
2825.46,25,37,W,SP,24,116.27,5
2087.76,25,24,W,RS,28,79.39,8
1987.05,0,35,M,SP,18,99.35,3
1849.81,25,29,W,RS,26,67.49,8
1881.26,0,38,nan,SP,22,94.06,3
1505.12,0,29,W,BA,19,75.26,4
880.74,0,30,W,RS,19,44.04,4
1441.49,0,27,O,RN,19,72.07,5
1517.21,0,32,O,BA,19,75.86,6
2303.38,0,32,M,SP,19,115.17,6
1774.67,25,36,W,RJ,21,63.73,5
1486.87,0,27,O,BA,24,74.34,8
1330.93,0,34,M,RJ,24,66.55,6
2148.09,0,31,W,PR,22,107.4,4
1843.86,25,36,W,MA,19,67.19,8
669.49,0,25,nan,AL,13,33.47,6
2125.7,0,30,M,MG,19,106.28,7
1620.19,25,31,W,RJ,26,56.01,7
2490.49,25,32,W,MG,33,99.52,9
1663.15,0,35,nan,MG,21,83.16,2
1107.71,25,27,W,SC,25,30.39,5
1001.84,25,33,W,SC,20,25.09,6
845.84,0,26,M,RO,16,42.29,2
1422.56,0,32,M,BA,13,71.13,3
2505.72,25,26,W,PE,25,100.29,5
1352.34,0,39,O,PI,15,67.62,8
648.14,0,33,W,SC,14,32.41,3
1999.51,0,34,M,SP,25,99.98,7
1829.46,0,39,W,MG,11,91.47,2
538.86,0,29,nan,PA,16,26.94,8
1291.46,0,25,M,SC,26,64.57,9
2048.8,25,33,W,RN,13,77.44,6
721.37,25,31,W,PI,20,11.07,7
1825.35,0,24,W,MG,13,91.27,2
2304.15,0,34,O,GO,16,115.21,5
2215.0,0,27,M,ES,17,110.75,5
2307.04,25,27,W,BA,21,90.35,9
2150.64,25,31,W,BA,17,82.53,9
2446.4,0,36,W,SP,25,122.32,4
2234.69,25,31,W,MG,15,86.73,7
2054.46,25,38,W,BA,18,77.72,6
2543.86,25,25,W,SP,26,102.19,6
2785.89,0,30,W,GO,12,139.29,3
1352.51,25,26,nan,MT,18,42.63,9
2641.65,0,44,W,GO,26,132.08,4
2231.31,0,22,O,SP,15,111.57,8
1954.67,0,36,M,BA,17,97.73,6
1405.4,25,23,nan,RO,16,45.27,6
2128.96,0,29,M,SP,22,106.45,6
1325.35,0,38,M,RS,21,66.27,7
2710.73,25,31,W,SP,23,110.54,7
2096.41,25,31,W,MA,20,79.82,7
1894.65,0,33,M,RS,19,94.73,8
1907.93,25,30,W,RS,17,70.4,7
1824.63,0,40,M,PR,18,91.23,2
2152.92,0,26,O,SP,16,107.65,9
1267.6,0,25,M,RS,22,63.38,5
2102.95,0,28,M,SP,17,105.15,5
1107.76,25,27,W,SC,23,30.39,5
2770.51,25,40,nan,PE,18,113.53,7
1512.62,0,31,W,PR,14,75.63,3
2111.04,0,36,M,PR,27,105.55,4
2268.02,25,37,W,AP,23,88.4,8
1687.72,0,26,M,PE,24,84.39,8
554.35,0,19,W,PA,16,27.72,3
1836.04,0,21,M,CE,21,91.8,6
2203.2,25,29,W,CE,22,85.16,6
2117.01,25,31,W,PB,15,80.85,7
1323.0,0,23,M,AM,29,66.15,3
343.85,0,29,M,SE,16,17.19,3
2030.78,0,27,W,MG,10,101.54,4
2005.62,0,37,W,MG,16,100.28,3
1275.32,0,25,nan,BA,17,63.77,8
743.57,0,42,M,PA,26,37.18,3
835.06,25,21,W,AL,17,16.75,5
1644.95,0,40,M,AM,21,82.25,4
2098.3,25,23,W,MG,23,79.92,6
2261.3,0,31,M,SP,26,113.07,7
1667.36,0,28,nan,PR,20,83.37,6
592.14,0,41,W,AL,21,29.61,2
1293.33,0,24,M,DF,27,64.67,5
534.34,0,22,M,SC,21,26.72,5
1003.82,0,36,M,SC,19,50.19,5
1497.07,25,36,W,SC,16,49.85,7
2381.45,25,33,W,MG,24,94.07,7
2600.24,25,30,nan,MG,25,105.01,7
2741.21,25,35,nan,SP,27,112.06,8
643.16,0,23,M,PA,20,32.16,7
1375.01,0,28,M,RR,15,68.75,7
1299.8,0,24,M,RJ,20,64.99,6
2225.73,25,28,W,MG,17,86.29,9
2073.99,25,35,W,BA,29,78.7,7
2823.71,25,29,W,CE,23,116.19,9
2203.84,0,26,M,SP,25,110.19,8
2077.45,0,27,M,PR,31,103.87,11
1157.05,0,38,M,TO,21,57.85,6
1986.56,0,36,M,MG,20,99.33,7
1755.85,0,30,M,MA,22,87.79,3
1923.54,0,41,M,MG,23,96.18,4
2963.57,50,24,W,MG,14,98.18,13
1281.76,0,32,M,RJ,15,64.09,7
782.89,25,24,nan,AL,16,14.14,5
3788.82,0,28,O,SP,12,189.44,8
646.02,0,25,M,PA,13,32.3,8
1666.42,0,27,M,PB,22,83.32,8
2046.49,25,27,W,PR,16,77.32,6
1878.87,0,39,M,PB,26,93.94,10
1798.93,0,34,M,PR,15,89.95,7
1749.5,0,30,O,MG,16,87.48,7
2469.05,25,30,W,PR,22,98.45,11
1454.55,0,35,W,PA,28,72.73,4
2191.91,0,24,M,PE,22,109.6,4
1767.41,0,39,M,RJ,19,88.37,5
2032.67,25,40,W,MA,20,76.63,8
2154.29,0,26,nan,PE,19,107.71,6
1140.73,0,26,O,RJ,20,57.04,6
793.78,0,39,O,AL,22,39.69,9
2125.07,0,31,nan,PE,19,106.25,6
2024.21,25,42,W,MA,14,76.21,8
705.93,0,38,M,PA,28,35.3,3
2465.37,25,29,nan,SP,28,98.27,7
1654.86,0,37,M,MG,18,82.74,3
2473.34,25,38,W,PR,23,98.67,10
2204.16,25,28,W,AM,15,85.21,6
1732.2,0,25,M,MG,21,86.61,6
1473.46,0,30,M,RJ,29,73.67,7
2307.42,25,32,W,MG,17,90.37,9
2289.55,0,27,M,GO,23,114.48,3
1331.19,0,34,W,MG,16,66.56,2
2514.56,25,23,nan,SP,19,100.73,6
1357.15,0,34,W,BA,18,67.86,4
2234.17,25,36,W,PR,17,86.71,6
1432.37,0,29,nan,BA,22,71.62,4
2563.15,25,25,W,PE,12,103.16,9
2221.12,0,39,M,CE,18,111.06,6
1725.86,0,38,nan,RJ,12,86.29,3
1433.64,0,48,M,MT,18,71.68,9
1875.63,0,35,nan,RS,20,93.78,11
1733.93,0,31,O,MG,18,86.7,6
672.56,0,36,M,AL,22,33.63,6
1891.05,0,37,M,MG,24,94.55,3
1022.45,0,23,W,BA,15,51.12,4
1738.09,0,20,M,PR,11,86.9,8
914.02,0,22,W,MS,19,45.7,4
1607.8,25,29,W,RJ,12,55.39,9
1958.03,0,37,M,PR,22,97.9,7
1351.15,0,33,W,AM,22,67.56,4
1986.6,0,29,M,MG,22,99.33,3
1811.23,0,37,O,PR,26,90.56,6
2055.88,25,30,W,RJ,14,77.79,10
1562.82,0,28,M,BA,18,78.14,8
2028.23,0,28,O,RN,35,101.41,10
1530.18,0,28,W,MG,18,76.51,2
2085.89,0,39,O,ES,19,104.29,6
2895.46,25,41,W,SP,17,119.77,7
1728.65,25,16,W,BA,20,61.43,11
2479.04,25,37,W,SP,19,98.95,5
1934.41,25,37,W,RS,16,71.72,7
2156.27,25,17,W,PR,30,82.81,8
422.79,0,26,O,AL,18,21.14,7
1148.94,25,36,W,PA,17,32.45,7
1519.3,0,41,M,RJ,19,75.96,8
1918.2,0,30,W,SP,18,95.91,2
1218.12,0,28,M,RJ,27,60.91,8
536.96,0,38,M,PA,25,26.85,5
1481.5,0,23,M,PB,15,74.08,4
2341.28,25,20,W,SP,27,92.06,5
2515.42,25,37,W,MG,23,100.77,10
2391.89,25,36,W,BA,18,94.59,9
1309.68,0,38,W,PB,26,65.48,3
980.17,25,25,W,TO,24,24.01,5
1688.65,0,23,M,MG,26,84.43,3
3456.41,25,28,W,GO,24,147.82,6
1392.17,0,26,M,BA,20,69.61,9
1458.98,0,40,M,DF,25,72.95,8
2212.78,25,32,W,MG,16,85.64,6
1544.02,25,31,W,RJ,20,52.2,6
2335.58,25,29,W,RS,21,91.78,8
1628.15,0,38,M,AM,24,81.41,7
2662.31,25,39,W,SP,15,108.12,6
1485.75,0,33,nan,MA,23,74.29,4
2328.53,0,37,W,CE,19,116.43,2
2195.61,0,31,M,PE,21,109.78,7
1926.36,25,38,W,RS,29,71.32,5
2300.63,25,35,W,MG,20,90.03,8
1692.51,25,28,W,RS,12,59.63,8
2988.37,25,46,W,MG,12,124.42,5
2445.58,25,29,W,SP,15,97.28,6
2692.16,25,33,W,SP,32,109.61,7
1620.99,0,23,M,BA,28,81.05,7
2117.42,0,33,M,CE,18,105.87,7
1554.78,25,27,W,RS,17,52.74,6
1142.22,0,34,M,AC,20,57.11,2
2158.8,0,31,W,SP,25,107.94,1
2000.48,25,31,W,MG,24,75.02,6
778.19,0,36,M,SC,21,38.91,3
1390.61,0,19,M,BA,23,69.53,5
2437.88,25,23,W,GO,15,96.89,5
1419.61,0,25,M,BA,28,70.98,7
1695.54,0,34,nan,ES,13,84.78,3
2480.72,25,30,M,MG,21,99.04,14
1499.82,0,28,W,PR,12,74.99,4
2145.26,0,37,M,SP,22,107.26,9
1859.78,25,30,W,RJ,13,67.99,6
1547.24,0,43,W,RS,16,77.36,3
3072.52,25,21,nan,BA,17,128.63,8
678.5,0,29,O,MS,19,33.93,6
361.93,0,31,W,SE,23,18.1,4
1099.35,25,24,W,PI,29,29.97,7
1865.66,0,27,W,SP,29,93.28,3
2148.98,25,27,W,AM,23,82.45,7
1394.41,0,29,M,BA,27,69.72,2
1586.65,0,39,M,BA,22,79.33,3
424.18,0,23,O,AL,24,21.21,8
1838.72,0,34,W,SP,15,91.94,2
2734.62,25,30,W,MA,22,111.73,8
1030.9,0,40,M,TO,17,51.55,6
1282.69,0,32,M,SC,24,64.13,5
1088.16,0,18,M,MA,20,54.41,8
397.69,0,43,W,SE,23,19.88,4
2194.26,0,35,O,SP,27,109.71,5
1457.91,0,28,M,DF,23,72.9,8
1766.86,0,24,M,ES,15,88.34,5
1554.33,25,30,W,RS,25,52.72,5
2001.5,25,34,W,BA,22,75.08,5
1429.77,0,39,M,RJ,14,71.49,5
2292.97,25,35,W,BA,16,89.65,6
2184.38,0,20,W,GO,13,109.22,4
2223.28,0,45,M,SP,22,111.16,5
2699.81,25,28,W,PR,21,109.99,9
1371.08,0,31,O,RJ,15,68.55,9
2002.93,25,36,W,MT,17,75.15,11
1338.6,0,24,M,PB,20,66.93,7
1873.22,0,42,W,CE,25,93.66,4
2523.15,0,30,M,PE,26,126.16,7
1340.04,0,27,O,BA,21,67.0,3
1773.33,25,22,W,BA,23,63.67,8
1641.54,0,34,M,RS,17,82.08,7
2269.55,0,29,O,BA,19,113.48,6
2786.25,25,25,W,PE,24,114.31,7
2036.57,25,51,W,MT,18,76.83,6
1666.51,0,31,M,ES,12,83.33,5
1030.4,0,20,O,RJ,24,51.52,5
2611.83,25,30,W,MG,21,105.59,9
2306.31,25,36,W,PR,10,90.32,5
2323.15,25,41,W,CE,15,91.16,5
2268.23,25,29,W,CE,17,88.41,5
2444.36,25,44,W,BA,12,97.22,9
1574.2,0,28,M,BA,16,78.71,6
631.87,0,35,M,PI,24,31.59,1
1527.19,25,27,W,SC,18,51.36,7
2167.7,0,30,M,SP,19,108.38,6
2293.41,25,23,W,SP,13,89.67,8
1668.28,0,36,M,DF,22,83.41,9
1862.63,0,40,W,CE,18,93.13,4
2502.3,25,46,W,PR,26,100.12,9
2466.88,25,29,W,SP,22,98.34,7
2302.7,0,41,M,SP,22,115.14,5
1009.5,25,24,nan,PI,26,25.48,7
2140.38,25,32,W,CE,25,82.02,6
493.73,0,25,M,PA,17,24.69,7
1801.87,25,42,W,RO,23,65.09,6
1984.42,25,29,W,MG,13,74.22,6
1200.07,0,31,W,AM,20,60.0,2
1182.25,0,30,M,RJ,21,59.11,3
1393.66,25,31,W,RO,16,44.68,5
1422.56,25,35,W,RS,18,46.13,5
1412.3,0,22,M,DF,13,70.61,9
2617.21,50,26,W,MG,22,80.86,11
637.13,0,32,O,PA,15,31.86,9
1305.88,25,29,W,PA,20,40.29,14
2057.6,0,42,M,BA,19,102.88,7
2267.13,25,33,W,MG,18,88.36,7
1908.99,0,28,M,PE,21,95.45,4
1813.18,0,28,M,RS,27,90.66,10
1106.28,0,25,M,RJ,12,55.31,5
542.47,0,36,W,PA,24,27.12,3
1854.33,0,30,M,SP,26,92.72,7
1422.54,0,31,M,RJ,18,71.13,9
2092.7,0,28,nan,SP,25,104.64,9
2334.7,0,36,nan,SP,17,116.74,10
1870.01,25,39,W,RS,25,68.5,7
2129.74,0,42,W,SP,18,106.49,4
216.77,0,23,W,SE,23,10.84,3
2388.65,0,39,M,GO,21,119.43,8
2162.51,25,31,W,RS,20,83.13,8
2563.41,25,34,W,SP,14,103.17,6
795.21,25,30,W,AL,15,14.76,9
2161.54,0,38,M,SP,17,108.08,4
1337.69,0,26,M,BA,15,66.88,4
1987.76,0,28,O,SP,16,99.39,8
1632.45,25,44,nan,RJ,14,56.62,5
1420.51,25,33,W,DF,23,46.03,6
1695.31,0,31,M,AM,18,84.77,8
2757.99,25,42,nan,SP,17,112.9,8
1571.34,0,25,nan,CE,19,78.57,3
1991.11,0,27,M,SP,24,99.56,2
1733.99,25,26,W,BA,35,61.7,7
2551.65,25,29,W,SP,15,102.58,11
688.1,0,41,M,PA,25,34.4,3
1983.09,0,28,M,SP,18,99.15,5
2367.12,25,27,W,SP,19,93.36,6
3072.23,25,49,W,SP,22,128.61,11
2076.9,0,46,M,PR,20,103.85,4
1062.69,0,28,M,RS,13,53.13,6
2647.3,0,43,W,MG,21,132.36,4
1666.4,0,27,M,BA,27,83.32,8
1602.66,0,28,M,MA,24,80.13,1
1008.9,25,32,W,AC,17,25.44,9
2201.53,0,37,nan,MG,18,110.08,6
1561.24,0,28,M,PR,24,78.06,3
1140.73,25,34,nan,AL,26,32.04,5
1026.32,25,30,W,AL,19,26.32,6
1626.93,25,23,W,RS,17,56.35,6
2190.41,25,34,W,BA,21,84.52,6
1616.54,0,23,O,BA,22,80.83,5
1368.0,0,27,W,PR,25,68.4,4
731.27,0,26,W,RO,29,36.56,3
2864.01,25,29,W,SP,15,118.2,9
2216.05,25,23,W,MG,16,85.8,8
2769.58,25,48,W,CE,25,113.48,6
1561.73,0,30,M,BA,31,78.09,7
2363.13,0,34,M,GO,12,118.16,5
1614.63,0,33,M,BA,33,80.73,7
1111.54,0,33,M,AC,13,55.58,3
1419.45,25,42,W,MS,21,45.97,6
398.7,0,23,M,DF,21,19.94,2
543.0,0,31,M,AL,21,27.15,11
1767.78,0,28,M,MG,18,88.39,4
2485.81,0,37,W,SP,26,124.29,3
1960.85,0,30,M,MG,23,98.04,6
1552.46,0,34,M,RS,25,77.62,7
1555.72,0,32,M,RR,28,77.79,5
1634.85,25,26,W,AM,22,56.74,5
2079.35,0,34,M,SP,14,103.97,7
1919.6,0,28,M,CE,22,95.98,6
1051.79,0,27,W,RS,15,52.59,4
1687.06,0,41,M,MG,15,84.35,1
2456.2,0,49,M,SP,11,122.81,7
894.39,0,31,M,TO,15,44.72,7
2270.13,0,31,W,GO,31,113.51,4
2584.31,25,35,W,SP,17,104.22,5
2768.14,25,36,W,PE,12,113.41,10
2373.04,25,20,W,SP,17,93.65,5
1970.44,25,29,W,RN,20,73.52,5
1083.48,0,31,M,RJ,14,54.17,5
1618.48,0,28,M,MA,17,80.92,9
1751.43,0,30,M,RO,21,87.57,9
536.67,0,28,nan,MS,18,26.83,3
2082.13,0,24,M,SP,19,104.11,6
2479.51,25,28,W,SP,27,98.98,7
1138.02,25,38,W,AL,13,31.9,6
2330.93,0,42,nan,SP,29,116.55,4
1944.37,0,30,nan,MG,12,97.22,6
2201.07,0,33,M,PR,23,110.05,6
4143.37,0,31,O,SP,21,207.17,6
2272.93,0,34,M,SP,17,113.65,9
1340.67,0,22,M,MA,19,67.03,5
1444.18,0,21,M,BA,17,72.21,4
2544.76,25,32,W,SP,25,102.24,6
1519.26,25,42,W,SC,20,50.96,7
2166.65,0,49,W,SP,19,108.33,3
2012.12,25,23,W,MG,28,75.61,5
2490.71,0,32,M,PR,17,124.54,3
2180.71,0,39,M,PR,22,109.04,10
1743.05,0,36,W,MG,20,87.15,4
1990.81,0,30,M,MG,24,99.54,7
2750.22,0,31,nan,RO,20,137.51,5
1191.89,25,26,W,SC,17,34.59,6
2028.61,0,27,W,SP,18,101.43,4
2612.79,25,26,W,SP,21,105.64,9
1636.12,25,43,W,SC,25,56.81,9
1728.21,0,30,W,MG,22,86.41,4
1224.28,0,38,M,RS,26,61.21,5
2646.62,25,38,W,SP,22,107.33,8
3254.48,25,38,W,SP,15,137.72,11
2029.1,0,37,O,SP,20,101.46,3
2316.08,0,43,O,AM,22,115.8,9
1209.32,0,27,W,RJ,25,60.47,4
4309.18,0,35,M,GO,18,215.46,6
1630.2,0,35,W,MA,19,81.51,3
2319.63,25,24,W,SP,19,90.98,8
540.66,0,19,M,SC,21,27.03,3
2131.85,25,22,W,MG,23,81.59,7
1857.64,0,25,nan,PE,19,92.88,4
2286.22,25,36,W,ES,17,89.31,7
688.37,0,27,M,AC,21,34.42,5
1802.95,0,26,W,SP,36,90.15,4
1825.76,25,29,W,RS,20,66.29,6
2009.48,0,35,M,PE,20,100.47,7
1470.87,0,27,M,BA,19,73.54,6
776.77,0,47,W,PA,16,38.84,2
2221.59,0,41,M,MG,19,111.08,5
978.37,0,27,M,DF,23,48.92,7
1702.93,0,28,M,CE,24,85.15,6
1949.89,0,26,O,ES,22,97.49,9
897.82,0,24,W,RJ,17,44.89,4
2373.26,25,30,W,CE,16,93.66,8
4469.86,0,30,O,MA,22,223.49,7
2111.76,0,31,M,SP,24,105.59,3
2611.24,0,39,W,GO,16,130.56,4
2362.84,0,24,M,SP,14,118.14,8
2049.66,25,35,W,RJ,22,77.48,9
662.06,0,25,W,PA,25,33.1,3
1500.12,0,24,M,RJ,20,75.01,4
1903.27,0,31,M,CE,24,95.16,5
2087.98,25,29,W,PR,23,79.4,6
2583.52,25,27,W,SP,13,104.18,8
831.99,25,34,W,PA,19,16.6,7
2170.61,25,25,W,MA,17,83.53,6
2060.39,0,34,M,SP,17,103.02,4
1428.95,0,27,M,RJ,14,71.45,3
1326.15,0,27,W,RR,16,66.31,3
2637.26,25,35,W,PE,23,106.86,11
462.86,0,30,M,AL,17,23.14,8
857.67,0,37,nan,SC,20,42.88,5
2403.12,25,34,W,SP,21,95.16,8
855.43,0,31,W,RS,17,42.77,4
1878.44,0,25,M,SP,20,93.92,5
1761.29,0,18,M,SP,20,88.06,5
1147.52,25,35,W,TO,27,32.38,6
807.32,0,34,W,MS,13,40.37,4
1926.83,25,27,nan,PB,21,71.34,5
2203.98,0,27,M,PE,29,110.2,8
2281.63,0,33,M,CE,18,114.08,9
1671.61,0,55,nan,PR,20,83.58,1
586.63,0,26,M,MS,23,29.33,4
2650.99,25,33,W,SP,19,107.55,5
2910.04,50,32,nan,MG,24,95.5,15
2066.91,25,34,W,BA,27,78.35,8
1415.76,25,35,W,AL,13,45.79,12
2046.12,0,39,M,SP,19,102.31,3
2131.2,0,37,M,SP,27,106.56,5
